request_id,date,hospital,region,blood_type,units_requested,urgency,reason,fulfilled,response_time_min,donors_matched
REQ-2025-04182,2025-02-23,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,1,medium,Pediatric Care,1,54,5
REQ-2024-04183,2024-06-28,CHU Hassan II,Fès-Meknès,O+,6,medium,Organ Transplant,1,8,1
REQ-2024-04184,2024-10-10,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,3,medium,Accident Emergency,1,31,12
REQ-2023-04185,2023-05-26,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,5,critical,Maternal Care,1,31,10
REQ-2026-04186,2026-01-24,CHU Ibn Sina,Rabat-Salé-Kénitra,AB+,2,medium,Maternal Care,0,,0
REQ-2023-04187,2023-08-28,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,2,high,Scheduled Transfusion,1,25,11
REQ-2025-04188,2025-05-31,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,2,high,Pediatric Care,1,25,5
REQ-2023-04189,2023-11-09,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,9,critical,Organ Transplant,1,28,3
REQ-2023-04190,2023-04-11,CHU Mohammed VI,Marrakech-Safi,O+,5,high,Pediatric Care,1,42,11
REQ-2025-04191,2025-11-28,CHU Mohammed VI,Marrakech-Safi,B+,2,high,Emergency Surgery,1,46,12
REQ-2024-04192,2024-08-28,CHU Hassan II,Fès-Meknès,A+,3,low,Post-Operative Care,0,,0
REQ-2024-04193,2024-08-18,CHU Souss Massa,Souss-Massa,O+,6,medium,Post-Operative Care,0,,0
REQ-2024-04194,2024-02-04,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O-,3,high,Burn Treatment,1,4,8
REQ-2023-04195,2023-03-21,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,3,medium,Scheduled Transfusion,1,4,11
REQ-2023-04196,2023-01-21,Hôpital Régional Oujda,Oriental,A+,3,medium,Accident Emergency,1,49,3
REQ-2024-04197,2024-03-22,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,AB+,4,low,Accident Emergency,1,54,4
REQ-2023-04198,2023-02-25,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,B+,2,critical,Accident Emergency,1,36,6
REQ-2023-04199,2023-03-15,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,2,critical,Maternal Care,0,,0
REQ-2023-04200,2023-01-19,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,B+,4,medium,Pediatric Care,1,38,3
REQ-2024-04201,2024-03-08,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,1,high,Accident Emergency,1,56,12
REQ-2024-04202,2024-11-22,CHU Souss Massa,Souss-Massa,B-,3,low,Burn Treatment,0,,0
REQ-2024-04203,2024-07-27,CHU Hassan II,Fès-Meknès,O+,5,medium,Maternal Care,0,,0
REQ-2024-04204,2024-10-17,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,2,medium,Maternal Care,1,16,7
REQ-2024-04205,2024-05-12,Hôpital Régional Oujda,Oriental,O+,8,critical,Burn Treatment,0,,0
REQ-2024-04206,2024-04-18,CHU Ibn Rochd,Casablanca-Settat,O+,4,medium,Maternal Care,0,,0
REQ-2023-04207,2023-07-17,CHU Mohammed VI,Marrakech-Safi,O-,3,low,Emergency Surgery,1,33,7
REQ-2023-04208,2023-10-04,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,5,medium,Burn Treatment,1,32,8
REQ-2023-04209,2023-06-12,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,5,medium,Accident Emergency,1,11,10
REQ-2024-04210,2024-10-22,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,1,high,Post-Operative Care,1,27,4
REQ-2024-04211,2024-11-28,CHU Ibn Rochd,Casablanca-Settat,A+,1,low,Burn Treatment,1,59,7
REQ-2023-04212,2023-01-26,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,A+,1,medium,Chronic Disease Treatment,1,13,7
REQ-2024-04213,2024-03-10,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,B+,1,low,Organ Transplant,1,38,6
REQ-2024-04214,2024-12-22,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,4,low,Post-Operative Care,1,57,4
REQ-2024-04215,2024-04-01,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,B+,3,medium,Organ Transplant,0,,0
REQ-2024-04216,2024-02-18,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,B-,1,low,Post-Operative Care,0,,0
REQ-2024-04217,2024-09-05,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,4,low,Scheduled Transfusion,1,34,6
REQ-2025-04218,2025-03-24,CHU Mohammed VI,Marrakech-Safi,A-,3,low,Maternal Care,1,19,10
REQ-2026-04219,2026-03-03,CHU Souss Massa,Souss-Massa,O+,1,critical,Organ Transplant,1,11,10
REQ-2023-04220,2023-07-28,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,2,low,Burn Treatment,1,3,5
REQ-2024-04221,2024-03-09,CHU Mohammed VI,Marrakech-Safi,O+,4,medium,Maternal Care,0,,0
REQ-2023-04222,2023-02-09,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,6,low,Emergency Surgery,1,24,9
REQ-2023-04223,2023-09-30,CHU Mohammed VI,Marrakech-Safi,O+,8,critical,Organ Transplant,1,10,10
REQ-2024-04224,2024-11-03,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,10,critical,Pediatric Care,1,16,10
REQ-2026-04225,2026-01-08,CHU Ibn Rochd,Casablanca-Settat,B+,2,low,Emergency Surgery,0,,0
REQ-2024-04226,2024-08-07,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,1,medium,Emergency Surgery,1,49,5
REQ-2025-04227,2025-04-11,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,1,medium,Post-Operative Care,0,,0
REQ-2023-04228,2023-08-29,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,6,medium,Accident Emergency,1,50,6
REQ-2025-04229,2025-08-17,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,4,low,Pediatric Care,1,22,5
REQ-2023-04230,2023-12-28,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,A+,2,low,Emergency Surgery,1,39,11
REQ-2025-04231,2025-10-08,CHU Souss Massa,Souss-Massa,O+,6,medium,Post-Operative Care,1,36,12
REQ-2023-04232,2023-02-08,CHU Ibn Rochd,Casablanca-Settat,A+,5,low,Post-Operative Care,1,12,11
REQ-2025-04233,2025-10-08,Hôpital Régional Oujda,Oriental,B+,1,high,Emergency Surgery,1,53,2
REQ-2023-04234,2023-12-20,CHU Hassan II,Fès-Meknès,A+,4,high,Pediatric Care,1,18,5
REQ-2023-04235,2023-09-27,CHU Hassan II,Fès-Meknès,O+,6,medium,Post-Operative Care,1,48,9
REQ-2025-04236,2025-07-11,CHU Ibn Rochd,Casablanca-Settat,O+,4,high,Accident Emergency,1,30,4
REQ-2023-04237,2023-06-21,Hôpital Régional Oujda,Oriental,A+,4,high,Organ Transplant,1,51,11
REQ-2024-04238,2024-05-01,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,B+,6,high,Pediatric Care,1,41,10
REQ-2026-04239,2026-03-05,CHU Hassan II,Fès-Meknès,AB+,3,high,Pediatric Care,1,25,7
REQ-2024-04240,2024-07-25,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,3,low,Maternal Care,1,40,12
REQ-2023-04241,2023-04-13,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,6,low,Emergency Surgery,1,17,9
REQ-2025-04242,2025-08-28,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,AB+,8,critical,Chronic Disease Treatment,1,26,9
REQ-2023-04243,2023-08-12,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,4,medium,Organ Transplant,1,43,10
REQ-2023-04244,2023-02-18,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,3,medium,Burn Treatment,0,,0
REQ-2024-04245,2024-11-05,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,1,medium,Emergency Surgery,0,,0
REQ-2025-04246,2025-03-14,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,4,low,Scheduled Transfusion,1,24,11
REQ-2023-04247,2023-10-17,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,4,high,Pediatric Care,1,47,6
REQ-2026-04248,2026-01-06,Hôpital Régional Oujda,Oriental,B+,2,high,Scheduled Transfusion,1,3,1
REQ-2023-04249,2023-04-12,CHU Mohammed VI,Marrakech-Safi,O+,6,medium,Organ Transplant,1,38,2
REQ-2025-04250,2025-01-23,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A-,1,medium,Chronic Disease Treatment,1,32,5
REQ-2023-04251,2023-02-17,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,6,high,Accident Emergency,1,33,3
REQ-2025-04252,2025-03-18,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,6,medium,Chronic Disease Treatment,1,8,3
REQ-2024-04253,2024-12-26,Hôpital Régional Oujda,Oriental,A+,1,high,Chronic Disease Treatment,0,,0
REQ-2024-04254,2024-10-17,CHU Souss Massa,Souss-Massa,A+,5,low,Emergency Surgery,1,3,10
REQ-2025-04255,2025-04-01,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,5,critical,Pediatric Care,1,7,7
REQ-2024-04256,2024-07-05,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,3,medium,Pediatric Care,1,32,7
REQ-2023-04257,2023-06-19,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,2,medium,Pediatric Care,1,7,12
REQ-2023-04258,2023-12-08,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,6,medium,Accident Emergency,1,37,11
REQ-2026-04259,2026-01-16,CHU Mohammed VI,Marrakech-Safi,A+,2,medium,Burn Treatment,1,55,12
REQ-2024-04260,2024-09-28,CHU Ibn Rochd,Casablanca-Settat,B-,5,high,Scheduled Transfusion,1,30,1
REQ-2025-04261,2025-03-31,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,10,critical,Pediatric Care,1,26,3
REQ-2025-04262,2025-04-06,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,3,critical,Accident Emergency,1,21,11
REQ-2025-04263,2025-06-23,CHU Ibn Rochd,Casablanca-Settat,B-,3,high,Burn Treatment,1,29,10
REQ-2023-04264,2023-11-14,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,6,medium,Pediatric Care,1,56,10
REQ-2023-04265,2023-02-11,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A-,3,low,Accident Emergency,1,44,2
REQ-2023-04266,2023-04-22,CHU Hassan II,Fès-Meknès,O+,6,medium,Maternal Care,1,35,3
REQ-2023-04267,2023-05-22,CHU Souss Massa,Souss-Massa,O+,7,critical,Post-Operative Care,0,,0
REQ-2023-04268,2023-07-12,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,A+,6,medium,Chronic Disease Treatment,1,38,10
REQ-2024-04269,2024-06-26,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A-,1,low,Emergency Surgery,1,49,10
REQ-2024-04270,2024-01-23,Hôpital Régional Oujda,Oriental,O+,6,medium,Maternal Care,0,,0
REQ-2023-04271,2023-12-20,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,1,high,Maternal Care,1,16,12
REQ-2024-04272,2024-05-02,CHU Ibn Rochd,Casablanca-Settat,B+,6,high,Burn Treatment,1,13,3
REQ-2024-04273,2024-09-16,CHU Souss Massa,Souss-Massa,O+,3,high,Post-Operative Care,1,52,3
REQ-2025-04274,2025-11-09,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,6,critical,Maternal Care,1,60,11
REQ-2025-04275,2025-11-13,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O-,1,medium,Burn Treatment,1,43,1
REQ-2024-04276,2024-07-11,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,4,low,Burn Treatment,0,,0
REQ-2026-04277,2026-01-25,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,4,high,Chronic Disease Treatment,0,,0
REQ-2025-04278,2025-10-01,CHU Mohammed VI,Marrakech-Safi,AB-,5,medium,Organ Transplant,1,39,2
REQ-2023-04279,2023-03-30,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A-,8,critical,Post-Operative Care,1,43,12
REQ-2024-04280,2024-04-11,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,5,medium,Scheduled Transfusion,1,52,4
REQ-2023-04281,2023-09-07,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,3,low,Chronic Disease Treatment,1,27,12
REQ-2025-04282,2025-04-05,CHU Mohammed VI,Marrakech-Safi,B+,5,low,Pediatric Care,1,31,5
REQ-2025-04283,2025-04-12,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,3,low,Chronic Disease Treatment,1,59,7
REQ-2025-04284,2025-03-17,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,6,high,Accident Emergency,1,20,2
REQ-2025-04285,2025-01-03,CHU Ibn Rochd,Casablanca-Settat,B+,6,medium,Organ Transplant,1,47,5
REQ-2026-04286,2026-02-26,Hôpital Régional Oujda,Oriental,B+,6,low,Accident Emergency,0,,0
REQ-2023-04287,2023-08-14,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,3,low,Post-Operative Care,1,43,10
REQ-2025-04288,2025-01-09,CHU Souss Massa,Souss-Massa,O-,4,medium,Scheduled Transfusion,1,51,4
REQ-2024-04289,2024-05-27,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,5,medium,Burn Treatment,0,,0
REQ-2025-04290,2025-11-22,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,2,high,Post-Operative Care,1,43,7
REQ-2025-04291,2025-05-17,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,B+,2,low,Pediatric Care,0,,0
REQ-2023-04292,2023-06-16,CHU Mohammed VI,Marrakech-Safi,A+,3,medium,Chronic Disease Treatment,0,,0
REQ-2023-04293,2023-09-09,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O-,5,high,Scheduled Transfusion,1,29,6
REQ-2023-04294,2023-10-15,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,B+,3,critical,Post-Operative Care,1,45,6
REQ-2025-04295,2025-11-20,CHU Souss Massa,Souss-Massa,O+,4,medium,Burn Treatment,1,20,10
REQ-2023-04296,2023-03-20,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,4,low,Accident Emergency,1,19,9
REQ-2024-04297,2024-07-22,CHU Souss Massa,Souss-Massa,B+,2,low,Scheduled Transfusion,1,41,8
REQ-2023-04298,2023-03-10,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,10,critical,Chronic Disease Treatment,1,58,4
REQ-2025-04299,2025-05-31,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,B+,2,low,Accident Emergency,1,31,11
REQ-2023-04300,2023-12-08,CHU Souss Massa,Souss-Massa,O+,5,low,Scheduled Transfusion,1,55,5
REQ-2024-04301,2024-01-06,Hôpital Régional Oujda,Oriental,O+,5,medium,Post-Operative Care,0,,0
REQ-2025-04302,2025-08-16,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,5,low,Emergency Surgery,1,3,8
REQ-2026-04303,2026-02-27,CHU Ibn Sina,Rabat-Salé-Kénitra,B+,6,medium,Emergency Surgery,1,9,1
REQ-2023-04304,2023-05-21,CHU Ibn Rochd,Casablanca-Settat,A-,5,low,Emergency Surgery,1,6,3
REQ-2025-04305,2025-08-28,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,6,medium,Chronic Disease Treatment,0,,0
REQ-2025-04306,2025-10-12,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,3,low,Burn Treatment,1,4,6
REQ-2025-04307,2025-12-22,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,B+,6,low,Organ Transplant,1,36,5
REQ-2025-04308,2025-07-04,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,4,medium,Pediatric Care,1,18,9
REQ-2025-04309,2025-04-10,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,A+,2,medium,Scheduled Transfusion,1,37,5
REQ-2025-04310,2025-12-07,CHU Hassan II,Fès-Meknès,AB+,2,high,Burn Treatment,1,56,11
REQ-2023-04311,2023-03-26,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,B+,6,medium,Pediatric Care,1,19,6
REQ-2023-04312,2023-06-11,CHU Ibn Rochd,Casablanca-Settat,A-,6,high,Accident Emergency,1,27,6
REQ-2024-04313,2024-01-18,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,1,low,Pediatric Care,1,22,11
REQ-2023-04314,2023-09-07,CHU Mohammed VI,Marrakech-Safi,O+,1,medium,Pediatric Care,1,53,9
REQ-2023-04315,2023-05-14,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,B-,4,critical,Chronic Disease Treatment,1,48,6
REQ-2024-04316,2024-11-09,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,8,critical,Emergency Surgery,1,58,7
REQ-2024-04317,2024-05-11,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,2,medium,Pediatric Care,1,26,11
REQ-2025-04318,2025-08-27,CHU Mohammed VI,Marrakech-Safi,B+,3,low,Emergency Surgery,1,18,12
REQ-2025-04319,2025-02-27,CHU Hassan II,Fès-Meknès,A-,3,critical,Emergency Surgery,1,41,5
REQ-2025-04320,2025-11-21,CHU Hassan II,Fès-Meknès,O+,4,medium,Accident Emergency,0,,0
REQ-2023-04321,2023-03-08,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,5,low,Accident Emergency,1,5,4
REQ-2025-04322,2025-02-11,Hôpital Régional Oujda,Oriental,B+,4,low,Pediatric Care,1,43,7
REQ-2025-04323,2025-10-24,CHU Souss Massa,Souss-Massa,AB+,5,low,Emergency Surgery,1,43,7
REQ-2023-04324,2023-08-16,CHU Hassan II,Fès-Meknès,O+,7,critical,Maternal Care,1,57,4
REQ-2025-04325,2025-06-19,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,3,high,Emergency Surgery,1,26,6
REQ-2025-04326,2025-05-15,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,2,medium,Emergency Surgery,0,,0
REQ-2024-04327,2024-06-28,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,3,medium,Organ Transplant,1,18,9
REQ-2024-04328,2024-01-14,CHU Souss Massa,Souss-Massa,A+,2,high,Burn Treatment,1,57,3
REQ-2023-04329,2023-12-10,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,6,high,Organ Transplant,1,50,8
REQ-2025-04330,2025-03-05,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,6,low,Accident Emergency,1,5,8
REQ-2023-04331,2023-11-30,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,B+,3,medium,Post-Operative Care,1,59,2
REQ-2026-04332,2026-01-14,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,6,medium,Emergency Surgery,1,28,10
REQ-2025-04333,2025-01-28,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,AB+,6,medium,Maternal Care,1,58,11
REQ-2023-04334,2023-01-28,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A-,2,high,Emergency Surgery,1,7,7
REQ-2026-04335,2026-01-29,CHU Ibn Sina,Rabat-Salé-Kénitra,B+,1,medium,Emergency Surgery,1,14,3
REQ-2025-04336,2025-11-05,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,5,medium,Organ Transplant,1,47,9
REQ-2025-04337,2025-05-10,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,B-,3,high,Maternal Care,1,34,9
REQ-2023-04338,2023-02-25,CHU Ibn Rochd,Casablanca-Settat,O+,1,high,Chronic Disease Treatment,1,58,9
REQ-2025-04339,2025-01-17,CHU Mohammed VI,Marrakech-Safi,A+,4,medium,Post-Operative Care,1,58,1
REQ-2024-04340,2024-06-26,Hôpital Régional Oujda,Oriental,A-,5,medium,Accident Emergency,1,49,6
REQ-2024-04341,2024-03-06,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,6,low,Organ Transplant,1,11,3
REQ-2024-04342,2024-02-20,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,3,critical,Chronic Disease Treatment,0,,0
REQ-2023-04343,2023-11-08,Hôpital Régional Oujda,Oriental,O-,4,critical,Chronic Disease Treatment,1,34,11
REQ-2025-04344,2025-10-28,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,3,low,Scheduled Transfusion,1,22,6
REQ-2025-04345,2025-01-16,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,B+,5,medium,Maternal Care,1,35,12
REQ-2025-04346,2025-05-29,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,6,medium,Emergency Surgery,0,,0
REQ-2023-04347,2023-12-05,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,3,critical,Organ Transplant,1,41,6
REQ-2025-04348,2025-04-30,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,5,medium,Accident Emergency,1,58,3
REQ-2023-04349,2023-08-11,CHU Mohammed VI,Marrakech-Safi,O+,4,medium,Scheduled Transfusion,1,50,2
REQ-2025-04350,2025-07-03,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,1,critical,Scheduled Transfusion,1,54,6
REQ-2023-04351,2023-12-08,CHU Mohammed VI,Marrakech-Safi,B+,6,medium,Burn Treatment,1,50,2
REQ-2023-04352,2023-05-14,CHU Ibn Rochd,Casablanca-Settat,B+,5,medium,Post-Operative Care,0,,0
REQ-2023-04353,2023-07-03,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,B+,1,critical,Scheduled Transfusion,0,,0
REQ-2023-04354,2023-06-19,Hôpital Régional Oujda,Oriental,O+,3,medium,Organ Transplant,0,,0
REQ-2024-04355,2024-07-13,CHU Mohammed VI,Marrakech-Safi,O+,1,medium,Organ Transplant,1,44,12
REQ-2024-04356,2024-06-05,CHU Hassan II,Fès-Meknès,B+,5,low,Accident Emergency,1,5,3
REQ-2025-04357,2025-03-03,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,3,medium,Post-Operative Care,1,35,5
REQ-2024-04358,2024-07-02,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,O+,8,critical,Burn Treatment,1,55,10
REQ-2025-04359,2025-04-27,CHU Souss Massa,Souss-Massa,A+,1,low,Organ Transplant,1,39,2
REQ-2024-04360,2024-09-24,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,6,low,Chronic Disease Treatment,1,15,3
REQ-2025-04361,2025-08-27,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,3,high,Post-Operative Care,1,46,5
REQ-2025-04362,2025-10-26,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,1,medium,Scheduled Transfusion,0,,0
REQ-2025-04363,2025-12-06,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,AB+,2,medium,Scheduled Transfusion,0,,0
REQ-2024-04364,2024-10-12,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,O+,3,medium,Maternal Care,1,54,9
REQ-2023-04365,2023-06-01,CHU Souss Massa,Souss-Massa,B+,4,medium,Post-Operative Care,1,34,11
REQ-2025-04366,2025-10-08,Hôpital Cheikh Zaïd,Rabat-Salé-Kénitra,O+,2,low,Post-Operative Care,1,12,9
REQ-2024-04367,2024-08-06,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,O+,5,low,Emergency Surgery,1,55,6
REQ-2023-04368,2023-06-18,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A+,1,medium,Scheduled Transfusion,1,18,4
REQ-2024-04369,2024-05-29,CHU Ibn Sina,Rabat-Salé-Kénitra,O+,4,high,Chronic Disease Treatment,1,58,5
REQ-2025-04370,2025-11-06,CHU Mohammed VI,Marrakech-Safi,B+,2,medium,Burn Treatment,1,44,5
REQ-2024-04371,2024-12-17,Centre Régional Transfusion Sanguine Rabat,Rabat-Salé-Kénitra,A+,3,low,Chronic Disease Treatment,1,53,4
REQ-2024-04372,2024-08-24,CHU Ibn Sina,Rabat-Salé-Kénitra,AB-,6,low,Scheduled Transfusion,1,35,1
REQ-2024-04373,2024-05-11,CHU Ibn Sina,Rabat-Salé-Kénitra,A+,6,medium,Chronic Disease Treatment,1,46,1
REQ-2023-04374,2023-11-03,Hôpital Régional Oujda,Oriental,A+,3,medium,Pediatric Care,0,,0
REQ-2024-04375,2024-04-20,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,4,high,Scheduled Transfusion,1,14,6
REQ-2025-04376,2025-07-07,CHU Ibn Rochd,Casablanca-Settat,B+,1,high,Chronic Disease Treatment,1,55,1
REQ-2024-04377,2024-01-22,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,A-,2,critical,Pediatric Care,1,4,1
REQ-2024-04378,2024-03-05,CHU Mohammed VI,Marrakech-Safi,B+,4,low,Pediatric Care,1,32,12
REQ-2023-04379,2023-10-10,Centre Régional Transfusion Sanguine Casablanca,Casablanca-Settat,O+,4,low,Accident Emergency,1,18,7
REQ-2023-04380,2023-08-22,CHU Ibn Rochd,Casablanca-Settat,A+,2,medium,Emergency Surgery,1,3,3
REQ-2025-04381,2025-08-22,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,5,medium,Emergency Surgery,1,57,3
REQ-2025-04382,2025-05-02,Hôpital Régional Oujda,Oriental,O+,6,high,Pediatric Care,1,26,3
REQ-2023-04383,2023-07-16,Centre Régional Transfusion Sanguine Fès,Fès-Meknès,A+,1,medium,Chronic Disease Treatment,1,5,4
REQ-2024-04384,2024-12-21,CHU Ibn Rochd,Casablanca-Settat,O+,5,low,Maternal Care,1,38,1
REQ-2023-04385,2023-06-15,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,A+,4,medium,Chronic Disease Treatment,1,60,11
REQ-2025-04386,2025-05-22,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,6,low,Post-Operative Care,1,3,4
REQ-2025-04387,2025-05-31,CHU Hassan II,Fès-Meknès,A+,1,medium,Scheduled Transfusion,0,,0
REQ-2025-04388,2025-08-05,Hôpital Militaire Rabat,Rabat-Salé-Kénitra,B+,6,high,Post-Operative Care,1,21,1
REQ-2024-04389,2024-09-20,CHU Souss Massa,Souss-Massa,O+,2,medium,Chronic Disease Treatment,1,20,4
REQ-2023-04390,2023-06-09,CHU Mohammed VI Tanger,Tanger-Tétouan-Al Hoceïma,O+,2,low,Accident Emergency,0,,0
REQ-2023-04391,2023-06-29,CHU Hassan II,Fès-Meknès,O+,1,medium,Chronic Disease Treatment,1,31,10
